X,Y,OBJECTID,acci_id,tamainid,numunits,AccidentDate,AccidentTime,DayOfWeek,WasFatal,WasHitAndRun,TransImmedMedCare,UCRCode,UCRDescription,CoordX,CoordY,Location,Inside_Outside,City,Accuracy,Distance,Units,Direction,From_At,IntersectingStreet,AddrNumber,AddrDirection,AddrStreetName,AddrStreetNameSuffix,CrossStreetDirection,CrossStreetName,CrossStreetSuffix,LightConditionDescription,WeatherDescription,WeatherOther,RelationDescription,IntersectionTypeDescription,RoadConfigurationDescription,MannerOfCrashDescription,MannerOfCrashOther,DATASOURCE,URL,F7Days,F28Days,COMPSTAT_28D,WEEKLY_7D,AccidentDateTime
1035840.93996062874794,456649.080052495002747,30130,1910250220  ,214687,2,2019-10-25T00:00:00.000Z,1756,FRI,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1035840.94,456649.08,E TANQUE VERDE RD             ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,E ,From,N DOS HOMBRES RD              ,        ,N ,DOS HOMBRES                             ,RD  ,E ,TANQUE VERDE                            ,RD  ,DUSK                                                   ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",LEFT TURN                                              ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1910250220.pdf,,,,,
1011327.12007873877883,452427.93996062874794,30201,1910260121  ,214701,2,2019-10-26T00:00:00.000Z,1045,SAT,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1011327.12,452427.94,N ALVERNON WY                 ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,S ,From,E FAIRMOUNT ST                ,        ,N ,ALVERNON                                ,WY  ,E ,FAIRMOUNT                               ,ST  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",REAR END (FRONT TO REAR)                               ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1910260121.pdf,,,,,
999303.910104986280203,424485.87007874250412,30224,1909260187  ,213872,2,2019-09-26T00:00:00.000Z,1515,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,999303.91,424485.87,IRVINGTON RD E                ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,N ,From,CALLE DE LA FAENA S           ,        ,S ,CALLE DE LA FAENA                       ,    ,E ,IRVINGTON                               ,RD  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1909260187.pdf,,,,,
991135.37007873877883,422410.589895009994507,30332,1910270099  ,214726,2,2019-10-27T00:00:00.000Z,1157,SUN,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,991135.37,422410.59,S 11TH AV                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,W UTAH ST                     ,        ,S ,11TH                                    ,AV  ,W ,UTAH                                    ,ST  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",LEFT TURN                                              ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1910270099.pdf,,,,,
1002584.31003937125206,449421.81003937125206,30343,1912120185  ,216254,2,2019-12-12T00:00:00.000Z,1608,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1002584.31,449421.81,3RD ST E                      ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,S ,From,WILSON AV N                   ,        ,E ,3RD                                     ,ST  ,N ,WILSON                                  ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1912120185.pdf,,,,,
995965.37007873877883,450287.779855646193027,30428,1710040173  ,196946,2,2017-10-04T00:00:00.000Z,1052,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,995965.37,450287.78,EUCLID AV N                   ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,S ,From,1ST ST E                      ,        ,E ,1ST                                     ,ST  ,N ,EUCLID                                  ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1710040173.pdf,,,,,
1011564.540026247501373,437763.990157477557659,30453,1707260351  ,195200,2,2017-07-26T00:00:00.000Z,1429,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1011564.54,437763.99,ALVERNON WY S                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,29TH ST E                     ,        ,E ,29TH                                    ,ST  ,S ,ALVERNON                                ,WY  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1707260351.pdf,,,,,
1006175.5,445738.970144353806973,30470,1506160268  ,176473,2,2015-06-16T00:00:00.000Z,1331,TUE,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1006175.5,445738.97,COUNTRY CLUB RD N             ,INSIDE                                                 ,TUCSON              ,Approximately,5    ,Feet,S ,From,BROADWAY BL E                 ,        ,E ,BROADWAY                                ,BL  ,N ,COUNTRY CLUB                            ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1001179.62007873877883,424500.0,30539,1802030493  ,199980,2,2018-02-03T00:00:00.000Z,1952,SAT,0,1,0,3214      ,3214-PROP DMG TRAF ACCIDENT/HIT & RUN/BICYCLE          ,1001179.62,424500,CAMPBELL AV                   ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,E ,From,IRVINGTON RD                  ,        ,S ,CAMPBELL                                ,AV  ,E ,IRVINGTON                               ,RD  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1802030493.pdf,,,,,
1037902.87007873877883,451143.490157477557659,30555,1310030443  ,164863,2,2013-10-03T00:00:00.000Z,1802,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1037902.87,451143.49,E SPEEDWAY BL                 ,INSIDE                                                 ,TUCSON              ,Approximately,150  ,Feet,E ,From,N PANTANO RD                  ,        ,N ,PANTANO                                 ,RD  ,E ,SPEEDWAY                                ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
996731.62007873877883,458758.839895009994507,30593,1608240416  ,186464,2,2016-08-24T00:00:00.000Z,1536,WED,0,1,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,996731.62,458758.84,GLENN ST E                    ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,PARK AV N                     ,        ,E ,GLENN                                   ,ST  ,N ,PARK                                    ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2016\1608240416.pdf,,,,,
1009957.779855642467737,456330.729986876249313,30621,1707210438  ,195098,3,2017-07-21T00:00:00.000Z,1706,FRI,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1009957.78,456330.73,E GRANT RD                    ,INSIDE                                                 ,TUCSON              ,Approximately,500  ,Feet,E ,From,N DODGE BL                    ,        ,N ,DODGE                                   ,BL  ,E ,GRANT                                   ,RD  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",REAR END (FRONT TO REAR)                               ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1707210438.pdf,,,,,
1009957.779855642467737,456330.729986876249313,30625,1307200219  ,163342,2,2013-07-20T00:00:00.000Z,0950,SAT,0,1,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,1009957.78,456330.73,E GRANT RD                    ,INSIDE                                                 ,TUCSON              ,Approximately,300  ,Feet,E ,From,N DODGE BL                    ,        ,N ,DODGE                                   ,BL  ,E ,GRANT                                   ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1009957.779855642467737,456330.729986876249313,30631,1410160370  ,171524,2,2014-10-16T00:00:00.000Z,1548,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1009957.78,456330.73,E GRANT RD                    ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,N DODGE BL                    ,        ,N ,DODGE                                   ,BL  ,E ,GRANT                                   ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1016566.339895013719797,456427.270013123750687,30684,1802260370  ,200555,2,2018-02-26T00:00:00.000Z,1539,MON,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1016566.34,456427.27,SWAN RD                       ,INSIDE                                                 ,TUCSON              ,Approximately,100  ,Feet,S ,From,GRANT RD                      ,        ,E ,GRANT                                   ,RD  ,N ,SWAN                                    ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1802260370.pdf,,,,,
1002584.31003937125206,449421.81003937125206,30736,1810170502  ,205609,2,2018-10-17T00:00:00.000Z,1702,WED,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,1002584.31,449421.81,3RD ST E                      ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,WILSON AV N                   ,        ,E ,3RD                                     ,ST  ,N ,WILSON                                  ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1810170502.pdf,,,,,
990633.37007873877883,421731.81003937125206,30738,1810050180  ,205347,2,2018-10-05T00:00:00.000Z,1011,FRI,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,990633.37,421731.81,W NEBRASKA ST                 ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,E ,From,S 12TH AV                     ,        ,S ,12TH                                    ,AV  ,W ,NEBRASKA                                ,    ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1810050180.pdf,,,,,
992188.12007873877883,448327.770013123750687,30775,1809270307  ,205166,2,2018-09-27T00:00:00.000Z,1202,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,992188.12,448327.77,STONE AV                      ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,5TH ST                        ,        ,E ,5TH                                     ,ST  ,N ,STONE                                   ,    ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1809270307.pdf,,,,,
997430.5,447926.5,30792,1707310440  ,195307,2,2017-07-31T00:00:00.000Z,1503,MON,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,997430.5,447926.5,E 6TH ST                      ,INSIDE                                                 ,TUCSON              ,Approximately,40   ,Feet,E ,From,N FREMONT AV                  ,        ,E ,6TH                                     ,ST  ,N ,FREMONT                                 ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1707310440.pdf,,,,,
1036580.589895013719797,451130.279855646193027,30811,1710270085  ,197540,2,2017-10-27T00:00:00.000Z,0659,FRI,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1036580.59,451130.28,SPEEDWAY BL                   ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,GRADY AV                      ,        ,N ,GRADY                                   ,AV  ,E ,SPEEDWAY                                ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1710270085.pdf,,,,,
1037957.839895013719797,445836.06988188624382,30816,1311180402  ,165735,2,2013-11-18T00:00:00.000Z,1626,MON,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,1037957.84,445836.07,E BROADWAY BL                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,N PANTANO RD                  ,        ,E ,BROADWAY                                ,BL  ,N ,PANTANO                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ","SIDESWIPE, SAME DIRECTION                              ",                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
995938.56003937125206,451848.109908133745193,30822,1210300226  ,158744,2,2012-10-30T00:00:00.000Z,1650,TUE,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,995938.56,451848.11,N EUCLID AV                   ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E MABEL ST                    ,        ,N ,EUCLID                                  ,AV  ,E ,MABEL                                   ,ST  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1037055.209973752498627,440541.149934381246567,30834,1212080171  ,159302,2,2012-12-08T00:00:00.000Z,0643,SAT,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1037055.21,440541.15,E 22ND ST                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,S PANTANO RD                  ,        ,E ,22ND                                    ,ST  ,S ,PANTANO                                 ,RD  ,DAWN                                                   ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1000690.25,464122.779855646193027,30894,1803200380  ,201088,2,2018-03-20T00:00:00.000Z,1722,TUE,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1000690.25,464122.78,CAMPBELL AV                   ,INSIDE                                                 ,TUCSON              ,Approximately,100  ,Feet,S ,From,PRINCE RD                     ,        ,N ,CAMPBELL                                ,AV  ,E ,PRINCE                                  ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1803200380.pdf,,,,,
995989.890091862529516,447908.459973752498627,30898,1210140108  ,159725,2,2012-10-14T00:00:00.000Z,0915,SUN,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,995989.89,447908.46,E 6TH ST                      ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,N EUCLID AV                   ,        ,E ,6TH                                     ,ST  ,N ,EUCLID                                  ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,RIGHT TURN               ,TPD_TRAFFIC_INCIDENTS,,,,,,
998528.62007873877883,448558.529855646193027,32021,1502050008  ,173880,2,2015-02-05T20:36:26.000Z,1905,THU,0,0,0,3402      ,3402-OTHER VEHICLE ACCIDENTS/BICYCLE ACCIDENTS         ,998528.62,448558.53,HIGHLAND AV N                 ,INSIDE                                                 ,TUCSON              ,Approximately,500  ,Feet,N ,From,6TH STREET                    ,601     ,N ,HIGHLAND                                ,AV  ,  ,                                        ,    ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, NOT DIVIDED                                     ",OTHER                                                  ,BICYCLE STRUCK OPEN DOOR ,TPD_TRAFFIC_INCIDENTS,,,,,,
1027410.529855642467737,445843.229986876249313,32043,1305270041  ,162277,2,2013-05-27T00:00:00.000Z,0056,MON,0,1,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,1027410.53,445843.23,N WILMOT RD                   ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E BROADWAY BL                 ,        ,E ,BROADWAY                                ,BL  ,N ,WILMOT                                  ,RD  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1027410.529855642467737,445843.229986876249313,32053,1309230510  ,164647,3,2013-09-23T00:00:00.000Z,2143,MON,0,1,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,1027410.53,445843.23,E BROADWAY BL                 ,INSIDE                                                 ,TUCSON              ,Approximately,1000 ,Feet,W ,From,N WILMOT RD                   ,        ,E ,BROADWAY                                ,BL  ,N ,WILMOT                                  ,RD  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,UNKNOWN                                                ,UNKNOWN                                                ,UNKNOWN                                                ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1027410.529855642467737,445843.229986876249313,32062,1809220717  ,205049,2,2018-09-22T00:00:00.000Z,2030,SAT,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,1027410.53,445843.23,WILMOT RD                     ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,S ,From,BROADWAY BL                   ,        ,E ,BROADWAY                                ,BL  ,N ,WILMOT                                  ,RD  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1809220717.pdf,,,,,
1016840.169947504997253,437906.0,32090,1602110314  ,181803,2,2016-02-11T00:00:00.000Z,1440,THU,0,1,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,1016840.17,437906,29TH ST E                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,SWAN RD S                     ,        ,E ,29TH                                    ,ST  ,S ,SWAN                                    ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1016840.169947504997253,437906.0,32094,1408200228  ,170538,2,2014-08-20T00:00:00.000Z,1306,WED,1,0,1,3004      ,3004-FATAL TRAFFIC ACCIDENT/BICYCLE                    ,1016840.17,437906,S SWAN RD                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E 29TH ST                     ,        ,E ,29TH                                    ,ST  ,S ,SWAN                                    ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1032713.81003937125206,440514.459973752498627,32138,1410010439  ,171258,2,2014-10-01T00:00:00.000Z,1815,WED,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1032713.81,440514.46,22ND ST E                     ,INSIDE                                                 ,TUCSON              ,Approximately,900  ,Feet,W ,From,KOLB RD S                     ,        ,E ,22ND                                    ,ST  ,S ,KOLB                                    ,RD  ,DUSK                                                   ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
984075.270013123750687,413626.12992125749588,32166,1705170403  ,193666,2,2017-05-17T00:00:00.000Z,1259,WED,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,984075.27,413626.13,W VALENCIA RD                 ,INSIDE                                                 ,TUCSON              ,Approximately,10   ,Feet,E ,From,S MIDVALE PARK RD             ,        ,S ,MIDVALE PARK                            ,RD  ,W ,VALENCIA                                ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1705170403.pdf,,,,,
1053772.5,445956.839895009994507,32223,1705030114  ,193321,2,2017-05-03T00:00:00.000Z,0717,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1053772.5,445956.84,N HOUGHTON RD                 ,INSIDE                                                 ,TUCSON              ,Approximately,100  ,Feet,S ,From,E BROADWAY BL                 ,        ,E ,BROADWAY                                ,BL  ,N ,HOUGHTON                                ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1705030114.pdf,,,,,
